,epoch,train_loss,val_loss,val_accuracy,model_size_mb,experiment_name,batch_size,n_dense_blocks,n_conv_each_block_0,n_conv_each_block_1,n_conv_each_block_2,growth_rate,dropout,base_learning_rate,warmup_iter,main_sched_epochs_kick_in,n_epochs,weight_decay,transform_stack_name,elapsed_time_sec,test_accuracy,test_precision,test_recall,test_f1,n_conv_each_block_3
108,108,0.8527101864074839,1.1040438865793163,67.17557251908397,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
109,109,0.8779490466775566,1.118864386246122,66.79389312977099,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
110,110,0.8688577845178801,1.11188581894184,66.90294438386042,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
111,111,0.866022427534235,1.1259811130063286,67.01199563794984,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
112,112,0.8365494721922381,1.0874828593484287,67.93893129770993,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
113,113,0.8579207699874352,1.1160658022453045,66.90294438386042,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
114,114,0.853975936256606,1.0930248252276717,67.2846237731734,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
115,115,0.8635976057628105,1.0938684590931596,67.39367502726282,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
116,116,0.8425328186873732,1.0892991074200333,67.44820065430753,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
117,117,0.8178561478853226,1.089737057685852,67.12104689203926,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
118,118,0.8450915309889563,1.0972359283217068,67.23009814612868,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
119,119,0.7977958902202803,1.090877968689491,67.39367502726282,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
120,120,0.7983666195951659,1.0856231368821243,67.39367502726282,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
121,121,0.8194630300176555,1.0924920295846874,67.12104689203926,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
122,122,0.8076608859259506,1.0898766003806015,67.06652126499455,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
123,123,0.8133010812874498,1.0888088551060906,67.66630316248636,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
124,124,0.824119803206674,1.0867287331614002,67.23009814612868,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
125,125,0.80862007881033,1.1019299667457054,66.95747001090513,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
126,126,0.8112941312378851,1.0901147682091286,67.23009814612868,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
127,127,0.823606536306184,1.1039406205045765,66.95747001090513,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
128,128,0.8046791091047484,1.0955682828508575,67.17557251908397,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
129,129,0.8037409926282948,1.0853673939047188,67.23009814612868,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
130,130,0.835240907710174,1.0867405657110543,67.50272628135224,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
131,131,0.8539710404544041,1.0959342389271176,66.79389312977099,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
132,132,0.7970583192233381,1.0920491711846714,67.17557251908397,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
133,133,0.8189470192481731,1.087392284952361,67.50272628135224,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
134,134,0.8151240431029221,1.100702219995959,66.73936750272628,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
135,135,0.8489919356231032,1.0851543278529727,67.17557251908397,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
136,136,0.8305845301726769,1.0924163563498135,67.12104689203926,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
137,137,0.8531695768750948,1.1019566038559223,66.63031624863686,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
138,138,0.83515632255324,1.0881628106380332,67.44820065430753,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
139,139,0.8165813920826748,1.0950981296341995,66.95747001090513,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
140,140,0.8097318421150076,1.0941583884173427,67.2846237731734,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
141,141,0.7963271742237026,1.0800913757291333,67.01199563794984,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
142,142,0.8046743736184877,1.1032657561631039,66.73936750272628,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
143,143,0.7985010640374546,1.0938139742818371,66.63031624863686,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
144,144,0.7870984360061842,1.085015502469293,67.06652126499455,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
145,145,0.840791063062076,1.085036810102134,67.44820065430753,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
146,146,0.8046297132968903,1.0907168881646518,66.90294438386042,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
147,147,0.8239716425024229,1.0874295173020199,66.90294438386042,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
148,148,0.8420047903883046,1.0866572754136448,67.66630316248636,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
149,149,0.8165147705324765,1.0756806279050892,67.44820065430753,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
150,150,0.8226037282368233,1.0795789381553387,67.50272628135224,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
151,151,0.826868172349601,1.0944903677907483,67.01199563794984,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
152,152,0.8280079313393297,1.095582181009753,67.23009814612868,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
153,153,0.8342564588990705,1.0943739743068301,67.23009814612868,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
154,154,0.8137835305312584,1.0867643253556614,67.61177753544165,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
155,155,0.8069908731970293,1.1010623204297032,66.73936750272628,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
156,156,0.8401410091539909,1.0945536925874908,67.2846237731734,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
157,157,0.8341572808808294,1.0904305844471371,67.12104689203926,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
158,158,0.8006453493545795,1.0966521152134598,67.44820065430753,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
159,159,0.7896212421614548,1.0876506114828175,67.2846237731734,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
160,160,0.8195849862591974,1.1022149077777206,66.95747001090513,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
161,161,0.8183899285464451,1.093699169570002,66.73936750272628,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
162,162,0.821919073318613,1.1007453141541317,66.8484187568157,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
163,163,0.8089305563219662,1.0926902787438755,67.01199563794984,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
164,164,0.800951152012266,1.0913672138904702,66.63031624863686,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
165,165,0.8288546667016786,1.0857612511207317,67.50272628135224,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
166,166,0.791569905034427,1.0964304352628773,67.55725190839695,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
167,167,0.8154631904486952,1.1026256104995464,66.79389312977099,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
168,168,0.7989983127034944,1.0903232179839035,67.66630316248636,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
169,169,0.8266639175086186,1.1010351489330161,66.3576881134133,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
170,170,0.8367303373484776,1.0743764803327363,67.55725190839695,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
171,171,0.822562515221793,1.0883480166566784,67.44820065430753,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
172,172,0.7984296936413338,1.0885438795747429,66.68484187568157,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
173,173,0.8430723332125565,1.0950734471452648,67.06652126499455,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
174,174,0.8002702511590103,1.0856998603919457,67.39367502726282,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
175,175,0.838095812961973,1.0908211942376762,66.73936750272628,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
176,176,0.8045117921870331,1.0862482251792118,67.7753544165758,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
177,177,0.826818180495295,1.0897573047670825,67.3391494002181,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
178,178,0.8344466789015408,1.0965275476718772,67.23009814612868,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
179,179,0.7901600085455796,1.0792703998499904,67.12104689203926,8.72,24_grwth_rate_baseline,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,default,1728.3687636852264,0.7053087757313109,0.7116743922233582,0.7053087949752808,0.7037721276283264,
180,0,3.64808464872426,3.5585685927292396,5.2344601962922575,8.72,high_dropout,64,3,6,16,14,24,0.4,0.001,7500,70,180,0.001,default,1719.1582226753235,0.7242686890574215,0.730486273765564,0.7242686748504639,0.7232928276062012,
181,1,3.5621495699060373,3.5160828294425177,5.779716466739368,8.72,high_dropout,64,3,6,16,14,24,0.4,0.001,7500,70,180,0.001,default,1719.1582226753235,0.7242686890574215,0.730486273765564,0.7242686748504639,0.7232928276062012,
182,2,3.537347596267174,3.485460371806704,6.106870229007633,8.72,high_dropout,64,3,6,16,14,24,0.4,0.001,7500,70,180,0.001,default,1719.1582226753235,0.7242686890574215,0.730486273765564,0.7242686748504639,0.7232928276062012,
183,3,3.5202899143613617,3.4564899822761275,7.742639040348964,8.72,high_dropout,64,3,6,16,14,24,0.4,0.001,7500,70,180,0.001,default,1719.1582226753235,0.7242686890574215,0.730486273765564,0.7242686748504639,0.7232928276062012,
184,4,3.478884557197834,3.475802725759046,6.597600872410032,8.72,high_dropout,64,3,6,16,14,24,0.4,0.001,7500,70,180,0.001,default,1719.1582226753235,0.7242686890574215,0.730486273765564,0.7242686748504639,0.7232928276062012,
185,5,3.462585219021501,3.4459037698548416,7.033805888767721,8.72,high_dropout,64,3,6,16,14,24,0.4,0.001,7500,70,180,0.001,default,1719.1582226753235,0.7242686890574215,0.730486273765564,0.7242686748504639,0.7232928276062012,
186,6,3.4400048050387153,3.42373015140665,7.306434023991276,8.72,high_dropout,64,3,6,16,14,24,0.4,0.001,7500,70,180,0.001,default,1719.1582226753235,0.7242686890574215,0.730486273765564,0.7242686748504639,0.7232928276062012,
187,7,3.4088092754627097,3.306535868809141,9.323882224645583,8.72,high_dropout,64,3,6,16,14,24,0.4,0.001,7500,70,180,0.001,default,1719.1582226753235,0.7242686890574215,0.730486273765564,0.7242686748504639,0.7232928276062012,
